optimize_name,data_name,gates,depth,t,H,otherRZ,CNOT,CZ,time
basic,q12_gates5000_pt0.0_seeds1000,6692,1705,0,4373,790,0,1529,0.43901777267456055
basic,q12_gates5000_pt0.04_seeds1000,6625,1673,186,4325,632,0,1482,0.4407670497894287
basic,q12_gates5000_pt0.08_seeds1000,6596,1608,325,4290,561,0,1420,0.4902057647705078
basic,q12_gates5000_pt0.12_seeds1000,6503,1609,418,4225,489,0,1371,0.4385538101196289
basic,q12_gates5000_pt0.16_seeds1000,6365,1566,488,4123,442,0,1312,0.47953367233276367
basic,q12_gates5000_pt0.2_seeds1000,6217,1476,560,4016,409,0,1232,0.39136528968811035
basic,q12_gates5000_pt0.24_seeds1000,6100,1408,577,3939,406,0,1178,0.38547682762145996
basic,q12_gates5000_pt0.28_seeds1000,5932,1423,594,3816,400,0,1122,0.4056980609893799
basic,q12_gates5000_pt0.32_seeds1000,5638,1303,601,3619,363,0,1055,0.3632798194885254
basic,q12_gates5000_pt0.36_seeds1000,5367,1227,587,3446,341,0,993,0.35802149772644043
basic,q12_gates5000_pt0.4_seeds1000,5191,1186,582,3327,331,0,951,0.34467434883117676
basic,q12_gates10000_pt0.0_seeds1000,13128,3325,0,8592,1518,0,3018,1.1400036811828613
basic,q12_gates10000_pt0.04_seeds1000,13057,3227,352,8524,1258,0,2923,1.0857255458831787
basic,q12_gates10000_pt0.08_seeds1000,12919,3235,619,8416,1090,0,2794,1.2181620597839355
basic,q12_gates10000_pt0.12_seeds1000,12783,3067,810,8300,986,0,2687,1.1900579929351807
basic,q12_gates10000_pt0.16_seeds1000,12788,3095,974,8294,911,0,2609,1.2902209758758545
basic,q12_gates10000_pt0.2_seeds1000,12532,2976,1087,8101,873,0,2471,1.0210444927215576
basic,q12_gates10000_pt0.24_seeds1000,12088,2806,1138,7812,802,0,2336,1.2019736766815186
basic,q12_gates10000_pt0.28_seeds1000,11733,2780,1196,7564,753,0,2220,1.229264259338379
basic,q12_gates10000_pt0.32_seeds1000,11153,2536,1193,7183,685,0,2092,1.0320937633514404
basic,q12_gates10000_pt0.36_seeds1000,10743,2422,1175,6913,667,0,1988,0.8995258808135986
basic,q12_gates10000_pt0.4_seeds1000,10276,2348,1178,6602,621,0,1875,0.8426008224487305
basic,q12_gates50000_pt0.0_seeds1000,64382,16544,0,42143,7268,0,14971,16.640934228897095
basic,q12_gates50000_pt0.04_seeds1000,64537,16288,1744,42082,6322,0,14389,21.2487051486969
basic,q12_gates50000_pt0.08_seeds1000,64324,15934,3007,41836,5587,0,13894,18.6688334941864
basic,q12_gates50000_pt0.12_seeds1000,63678,15571,3997,41336,4985,0,13360,16.881990432739258
basic,q12_gates50000_pt0.16_seeds1000,62899,15164,4770,40746,4541,0,12842,16.970514059066772
basic,q12_gates50000_pt0.2_seeds1000,61584,14741,5332,39813,4210,0,12229,16.70729684829712
basic,q12_gates50000_pt0.24_seeds1000,59735,14279,5625,38559,3918,0,11633,16.86404013633728
basic,q12_gates50000_pt0.28_seeds1000,57965,13739,5871,37346,3659,0,11089,16.64190125465393
basic,q12_gates50000_pt0.32_seeds1000,55611,12998,5948,35787,3387,0,10489,15.31880235671997
basic,q12_gates50000_pt0.36_seeds1000,53370,12396,5981,34302,3214,0,9873,14.829464673995972
basic,q12_gates50000_pt0.4_seeds1000,50808,11914,5900,32634,3005,0,9269,16.39087152481079
basic,q16_gates100_pt0.0_seeds1000,181,32,0,114,31,0,36,0.011466503143310547
basic,q16_gates100_pt0.04_seeds1000,179,32,4,112,28,0,35,0.008405685424804688
basic,q16_gates100_pt0.08_seeds1000,160,31,9,101,16,0,34,0.007319211959838867
basic,q16_gates100_pt0.12_seeds1000,165,33,10,104,17,0,34,0.007786989212036133
basic,q16_gates100_pt0.16_seeds1000,163,24,8,100,23,0,32,0.007694244384765625
basic,q16_gates100_pt0.2_seeds1000,158,29,9,96,21,0,32,0.0072362422943115234
basic,q16_gates100_pt0.24_seeds1000,164,27,8,100,24,0,32,0.006988048553466797
basic,q16_gates100_pt0.28_seeds1000,164,24,11,101,21,0,31,0.007560253143310547
basic,q16_gates100_pt0.32_seeds1000,148,26,13,92,13,0,30,0.006901741027832031
basic,q16_gates100_pt0.36_seeds1000,138,27,17,83,12,0,26,0.0072176456451416016
basic,q16_gates100_pt0.4_seeds1000,149,25,19,90,15,0,25,0.007129192352294922
basic,q16_gates500_pt0.0_seeds1000,773,144,0,504,94,0,175,0.09807419776916504
basic,q16_gates500_pt0.04_seeds1000,755,140,16,491,86,0,162,0.04363822937011719
basic,q16_gates500_pt0.08_seeds1000,726,149,35,472,65,0,154,0.043073415756225586
basic,q16_gates500_pt0.12_seeds1000,717,152,42,466,56,0,153,0.04266023635864258
basic,q16_gates500_pt0.16_seeds1000,707,127,41,453,68,0,145,0.04068398475646973
basic,q16_gates500_pt0.2_seeds1000,662,121,44,425,55,0,138,0.03216123580932617
basic,q16_gates500_pt0.24_seeds1000,670,120,50,428,58,0,134,0.031813621520996094
basic,q16_gates500_pt0.28_seeds1000,646,118,66,412,45,0,123,0.03641223907470703
basic,q16_gates500_pt0.32_seeds1000,648,130,77,414,37,0,120,0.03207111358642578
basic,q16_gates500_pt0.36_seeds1000,596,92,76,379,35,0,106,0.028365612030029297
basic,q16_gates500_pt0.4_seeds1000,571,99,81,363,22,0,105,0.03079676628112793
basic,q16_gates1000_pt0.0_seeds1000,1493,296,0,976,170,0,347,0.08696269989013672
basic,q16_gates1000_pt0.04_seeds1000,1522,290,36,986,166,0,334,0.08429789543151855
basic,q16_gates1000_pt0.08_seeds1000,1460,304,63,946,130,0,321,0.0854787826538086
basic,q16_gates1000_pt0.12_seeds1000,1419,302,74,918,121,0,306,0.09687161445617676
