optimize_name,data_name,gates,depth,t,H,otherRZ,CNOT,CZ,time
basic,q12_gates100_pt0.32_seeds1002,68,17,16,17,14,18,3,0.001535654067993164
basic,q12_gates100_pt0.36_seeds1002,64,15,15,11,15,19,4,0.0016617774963378906
basic,q12_gates100_pt0.4_seeds1002,56,13,15,10,11,17,3,0.0017971992492675781
basic,q12_gates500_pt0.0_seeds1002,309,100,0,55,77,148,29,0.0178680419921875
basic,q12_gates500_pt0.04_seeds1002,319,105,21,59,75,139,25,0.014461517333984375
basic,q12_gates500_pt0.08_seeds1002,320,97,31,63,74,122,30,0.014582395553588867
basic,q12_gates500_pt0.12_seeds1002,313,86,49,69,54,111,30,0.01120448112487793
basic,q12_gates500_pt0.16_seeds1002,307,93,51,70,53,111,22,0.010074138641357422
basic,q12_gates500_pt0.2_seeds1002,294,80,63,68,45,99,19,0.010085105895996094
basic,q12_gates500_pt0.24_seeds1002,279,76,62,63,41,104,9,0.009556055068969727
basic,q12_gates500_pt0.28_seeds1002,269,72,63,57,34,105,10,0.010139226913452148
basic,q12_gates500_pt0.32_seeds1002,265,76,57,58,39,97,14,0.007573604583740234
basic,q12_gates500_pt0.36_seeds1002,245,68,55,47,37,91,15,0.007332324981689453
basic,q12_gates500_pt0.4_seeds1002,238,66,58,47,38,81,14,0.010094165802001953
basic,q12_gates1000_pt0.0_seeds1002,614,189,0,107,168,290,49,0.03565192222595215
basic,q12_gates1000_pt0.04_seeds1002,607,192,38,105,144,263,57,0.030088186264038086
basic,q12_gates1000_pt0.08_seeds1002,609,189,60,111,139,246,53,0.029542207717895508
basic,q12_gates1000_pt0.12_seeds1002,604,175,82,120,108,243,51,0.02803349494934082
basic,q12_gates1000_pt0.16_seeds1002,609,181,96,125,106,234,48,0.029658079147338867
basic,q12_gates1000_pt0.2_seeds1002,571,171,113,118,86,213,41,0.024761676788330078
basic,q12_gates1000_pt0.24_seeds1002,537,162,116,113,74,211,23,0.024594783782958984
basic,q12_gates1000_pt0.28_seeds1002,522,147,116,104,66,204,32,0.02417778968811035
basic,q12_gates1000_pt0.32_seeds1002,514,148,117,102,68,202,25,0.05814361572265625
