optimize_name,data_name,gates,depth,t,H,otherRZ,CNOT,CZ,time
clifford_simp,q12_gates50000_pt0.24_seeds1002,37188,19604,5611,4773,1273,16745,8786,31.04680371284485
clifford_simp,q12_gates50000_pt0.28_seeds1002,37375,19330,5927,4923,1302,16532,8691,23.957446575164795
clifford_simp,q12_gates50000_pt0.32_seeds1002,35836,18032,5970,4880,1203,16108,7675,26.130685806274414
clifford_simp,q12_gates50000_pt0.36_seeds1002,34922,17501,6061,4851,1175,15445,7390,25.536908864974976
clifford_simp,q12_gates50000_pt0.4_seeds1002,33446,16756,6043,4797,1008,14615,6983,19.760324716567993
clifford_simp,q16_gates100_pt0.0_seeds1002,140,53,0,26,23,51,40,0.01913619041442871
clifford_simp,q16_gates100_pt0.04_seeds1002,166,63,3,27,36,63,37,0.018853425979614258
clifford_simp,q16_gates100_pt0.08_seeds1002,145,64,7,30,17,55,36,0.016463041305541992
clifford_simp,q16_gates100_pt0.12_seeds1002,141,50,13,29,25,51,23,0.015613794326782227
clifford_simp,q16_gates100_pt0.16_seeds1002,113,32,16,21,17,43,16,0.012797117233276367
clifford_simp,q16_gates100_pt0.2_seeds1002,113,38,16,21,18,47,11,0.01232290267944336
clifford_simp,q16_gates100_pt0.24_seeds1002,113,38,16,22,20,45,10,0.012107133865356445
clifford_simp,q16_gates100_pt0.28_seeds1002,101,28,19,24,16,35,7,0.009451150894165039
clifford_simp,q16_gates100_pt0.32_seeds1002,90,22,21,21,17,24,7,0.008680582046508789
clifford_simp,q16_gates100_pt0.36_seeds1002,97,29,20,16,23,28,10,0.01171422004699707
clifford_simp,q16_gates100_pt0.4_seeds1002,111,39,16,20,20,38,17,0.013287067413330078
clifford_simp,q16_gates500_pt0.0_seeds1002,226,97,0,26,38,71,91,0.07158112525939941
clifford_simp,q16_gates500_pt0.04_seeds1002,406,219,20,48,50,145,143,0.31058263778686523
clifford_simp,q16_gates500_pt0.08_seeds1002,445,222,35,49,30,182,149,0.14757752418518066
clifford_simp,q16_gates500_pt0.12_seeds1002,497,257,51,53,39,224,130,0.08591270446777344
clifford_simp,q16_gates500_pt0.16_seeds1002,578,296,58,58,40,229,193,0.11274909973144531
clifford_simp,q16_gates500_pt0.2_seeds1002,560,279,63,58,26,289,124,0.08916568756103516
clifford_simp,q16_gates500_pt0.24_seeds1002,561,255,60,63,18,307,113,0.10074806213378906
clifford_simp,q16_gates500_pt0.28_seeds1002,546,295,64,63,39,173,207,0.1219942569732666
clifford_simp,q16_gates500_pt0.32_seeds1002,521,252,65,64,28,251,113,0.07882452011108398
clifford_simp,q16_gates500_pt0.36_seeds1002,492,254,67,58,27,220,120,0.0788733959197998
clifford_simp,q16_gates500_pt0.4_seeds1002,444,217,71,57,23,192,101,0.07228708267211914
clifford_simp,q16_gates1000_pt0.0_seeds1002,261,119,0,29,47,90,95,0.13802790641784668
clifford_simp,q16_gates1000_pt0.04_seeds1002,616,331,38,64,56,225,233,0.6181011199951172
clifford_simp,q16_gates1000_pt0.08_seeds1002,860,466,71,86,54,312,337,0.3652784824371338
clifford_simp,q16_gates1000_pt0.12_seeds1002,899,476,89,93,52,395,270,0.29725193977355957
clifford_simp,q16_gates1000_pt0.16_seeds1002,1000,527,100,103,52,393,352,0.43059539794921875
clifford_simp,q16_gates1000_pt0.2_seeds1002,1054,545,114,111,45,457,327,0.24524641036987305
clifford_simp,q16_gates1000_pt0.24_seeds1002,989,488,112,117,47,380,333,0.18249058723449707
clifford_simp,q16_gates1000_pt0.28_seeds1002,924,461,114,108,40,389,273,0.19532108306884766
clifford_simp,q16_gates1000_pt0.32_seeds1002,849,427,108,104,43,327,267,0.16691327095031738
clifford_simp,q16_gates1000_pt0.36_seeds1002,945,475,118,105,37,436,249,0.18738150596618652
clifford_simp,q16_gates1000_pt0.4_seeds1002,835,388,121,106,35,355,218,0.1355445384979248
clifford_simp,q16_gates2000_pt0.0_seeds1002,230,110,0,30,43,108,49,0.36202025413513184
clifford_simp,q16_gates2000_pt0.04_seeds1002,932,568,62,93,63,340,374,1.597818374633789
clifford_simp,q16_gates2000_pt0.08_seeds1002,1415,831,118,140,78,502,577,1.2027759552001953
clifford_simp,q16_gates2000_pt0.12_seeds1002,1642,912,156,163,68,730,525,0.968358039855957
clifford_simp,q16_gates2000_pt0.16_seeds1002,1730,941,179,177,71,758,545,0.9429500102996826
clifford_simp,q16_gates2000_pt0.2_seeds1002,1943,1077,206,203,57,826,651,0.48512983322143555
